"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","bet_frequency","ev_check","ev_bet","mixed_ev"
"Js 8h 5d","184","BTN_STAB","BTN","KdAs","35.5005","1","0","23.4937","22.6998","23.4937"
"Js 8h 5d","184","BTN_STAB","BTN","KhAc","35.1974","1","0","22.5257","22.0134","22.5257"
"Js 8h 5d","184","BTN_STAB","BTN","KhAd","36.0062","1","0","23.507","22.5555","23.507"
"Js 8h 5d","184","BTN_STAB","BTN","KhAs","35.5713","1","0","23.4135","22.5195","23.4135"
"Js 8h 5d","184","BTN_STAB","BTN","KsAc","34.837","0.999605","0.000395","22.44","22.0996","22.439865542"
"Js 8h 5d","184","BTN_STAB","BTN","KsAd","35.6393","1","0","23.4134","22.6757","23.4134"
"Js 8h 5d","184","BTN_STAB","BTN","KsAh","35.547","1","0","23.2056","22.5458","23.2056"
"Js 8h 4d","185","BTN_STAB","BTN","2c2d","64.3641","0.556567","0.443433","18.0734","18.0507","18.0633340709"
"Js 8h 4d","185","BTN_STAB","BTN","2c2h","64.3551","0.568523","0.431477","18.0521","18.0271","18.041313075"
"Js 8h 4d","185","BTN_STAB","BTN","2c2s","64.3399","0.580009","0.419991","18.0393","17.9955","18.0209043942"
"Js 8h 4d","185","BTN_STAB","BTN","2cAc","13.4066","0.999154","0.000846","10.8839","10.525","10.8835963706"
"Js 8h 4d","185","BTN_STAB","BTN","2d2h","64.4254","0.5102","0.4898","18.4751","18.4489","18.46226724"
"Js 8h 4d","185","BTN_STAB","BTN","2d2s","64.4103","0.534883","0.465117","18.4606","18.4175","18.4405534573"
"Js 8h 4d","185","BTN_STAB","BTN","2dAd","13.7195","0.939676","0.060324","17.0497","16.8493","17.0376110704"
"Js 8h 4d","185","BTN_STAB","BTN","2h2s","64.4013","0.550955","0.449045","18.4381","18.3938","18.4182073065"
"Js 8h 4d","185","BTN_STAB","BTN","2hAh","13.6835","0.92989","0.07011","16.7866","16.5856","16.77250789"
"Js 8h 4d","185","BTN_STAB","BTN","2sAs","13.5534","0.999468","0.000532","17.0106","16.8566","17.010518072"
"Js 8h 4d","185","BTN_STAB","BTN","3c3d","59.5642","0.641832","0.358168","18.1065","18.0188","18.0750886664"
"Js 8h 4d","185","BTN_STAB","BTN","3c3h","59.5548","0.641753","0.358247","18.0869","17.9939","18.053583029"
"Js 8h 4d","185","BTN_STAB","BTN","3c3s","59.542","0.614802","0.385198","18.0708","17.963","18.0292756556"
"Js 8h 4d","185","BTN_STAB","BTN","3c5c","13.3991","0.999686","0.000314","12.9205","11.8071","12.9201503924"
"Js 8h 4d","185","BTN_STAB","BTN","3cAc","74.6522","0.861848","0.138152","10.4148","10.3931","10.4118021016"
"Js 8h 4d","185","BTN_STAB","BTN","3d3h","59.6381","0.624573","0.375427","18.4875","18.4396","18.4695170467"
"Js 8h 4d","185","BTN_STAB","BTN","3d3s","59.6253","0.66282","0.33718","18.4652","18.4095","18.446419074"
"Js 8h 4d","185","BTN_STAB","BTN","3d5d","13.4876","0.99997","3E-05","17.0765","16.1687","17.076472766"
"Js 8h 4d","185","BTN_STAB","BTN","3dAd","76.3944","0.583446","0.416554","16.6419","16.682","16.6586038154"
"Js 8h 4d","185","BTN_STAB","BTN","3h3s","59.6159","0.664909","0.335091","18.4427","18.3845","18.4231977038"
"Js 8h 4d","185","BTN_STAB","BTN","3h5h","13.4692","0.999819","0.000181","16.9229","16.0682","16.9227452993"
"Js 8h 4d","185","BTN_STAB","BTN","3hAh","76.1937","0.578143","0.421857","16.3836","16.4146","16.396677566999998"
"Js 8h 4d","185","BTN_STAB","BTN","3s5s","13.4621","0.999936","6.5E-05","17.1741","16.2759","17.174058791100002"
"Js 8h 4d","185","BTN_STAB","BTN","3sAs","75.4697","0.564736","0.435264","16.6085","16.6375","16.621122655999997"
"Js 8h 4d","185","BTN_STAB","BTN","4c4h","63.8606","0.192563","0.807437","138.579","138.519","138.53055378"
"Js 8h 4d","185","BTN_STAB","BTN","4c4s","63.872","0.198527","0.801473","138.6","138.518","138.534279214"
"Js 8h 4d","185","BTN_STAB","BTN","4c5c","87.4477","0.824963","0.175037","28.9829","28.9361","28.9747082684"
"Js 8h 4d","185","BTN_STAB","BTN","4c6c","6.67291","0.684774","0.315226","29.6929","29.7551","29.7125070572"
"Js 8h 4d","185","BTN_STAB","BTN","4cAc","76.4762","0.824117","0.175883","24.5344","24.542","24.5357367108"
"Js 8h 4d","185","BTN_STAB","BTN","4h4s","63.8756","0.163077","0.836924","138.615","138.607","138.608443223"
"Js 8h 4d","185","BTN_STAB","BTN","4h5h","87.8125","0.590954","0.409046","35.3195","35.2656","35.297452420599996"
"Js 8h 4d","185","BTN_STAB","BTN","4h6h","6.67899","0.099124","0.900876","36.0881","36.1657","36.1580079776"
"Js 8h 4d","185","BTN_STAB","BTN","4hAh","78.0539","0.608105","0.391895","32.2304","32.189","32.214175547"
"Js 8h 4d","185","BTN_STAB","BTN","4s5s","87.7983","0.552507","0.447493","35.5771","35.5757","35.576473509799996"
"Js 8h 4d","185","BTN_STAB","BTN","4s6s","6.67823","0.007112","0.992888","36.2883","36.4115","36.4106238016"
"Js 8h 4d","185","BTN_STAB","BTN","4sAs","77.3178","0.567273","0.432727","32.6321","32.55","32.5965731133"
"Js 8h 4d","185","BTN_STAB","BTN","5c5d","74.0855","0.576312","0.423688","19.0033","18.8798","18.950974532"
"Js 8h 4d","185","BTN_STAB","BTN","5c5h","73.9928","0.566503","0.433497","18.8798","18.7157","18.8086631423"
"Js 8h 4d","185","BTN_STAB","BTN","5c5s","73.9722","0.595183","0.404817","18.8657","18.6788","18.7900397027"
"Js 8h 4d","185","BTN_STAB","BTN","5c6c","58.6061","0.300039","0.699961","25.8338","25.8601","25.8522089743"
"Js 8h 4d","185","BTN_STAB","BTN","5c7c","7.03924","0","1","29.4271","30.9725","30.9725"
"Js 8h 4d","185","BTN_STAB","BTN","5cAc","85.4069","0.409627","0.590373","11.4232","11.4237","11.423495186500002"
"Js 8h 4d","185","BTN_STAB","BTN","5d5h","74.363","0.494913","0.505087","19.4427","19.3918","19.416991071699996"
"Js 8h 4d","185","BTN_STAB","BTN","5d5s","74.35","0.514125","0.485875","19.4293","19.3493","19.39043"
"Js 8h 4d","185","BTN_STAB","BTN","5d6d","58.9924","0.142811","0.857189","30.8842","30.8552","30.859341518999997"
"Js 8h 4d","185","BTN_STAB","BTN","5d7d","7.09355","0","1","34.307","36.0761","36.0761"
"Js 8h 4d","185","BTN_STAB","BTN","5dAd","87.6398","0.331405","0.668595","17.9403","17.9636","17.9558782635"
"Js 8h 4d","185","BTN_STAB","BTN","5h5s","74.2485","0.50929","0.490711","19.2926","19.1755","19.2351570345"
"Js 8h 4d","185","BTN_STAB","BTN","5h6h","58.8834","0.118337","0.881663","30.8198","30.7702","30.7760695152"
"Js 8h 4d","185","BTN_STAB","BTN","5h7h","7.08714","0","1","34.3485","36.1091","36.1091"
"Js 8h 4d","185","BTN_STAB","BTN","5hAh","87.2821","0.31185","0.68815","17.6182","17.6307","17.626801875"
"Js 8h 4d","185","BTN_STAB","BTN","5s6s","58.8459","0.094316","0.905684","30.9609","30.9482","30.9493978132"
"Js 8h 4d","185","BTN_STAB","BTN","5s7s","7.0813","0","1","34.4776","36.2587","36.2587"
"Js 8h 4d","185","BTN_STAB","BTN","5sAs","86.4219","0.339448","0.660552","17.8214","17.8178","17.819022012799998"
"Js 8h 4d","185","BTN_STAB","BTN","6c6d","111.78","0.554243","0.445757","19.6339","19.6832","19.6558758201"
"Js 8h 4d","185","BTN_STAB","BTN","6c6h","111.713","0.576127","0.423873","19.6133","19.6359","19.6228795298"
"Js 8h 4d","185","BTN_STAB","BTN","6c6s","111.68","0.586383","0.413617","19.5707","19.5896","19.5785173613"
"Js 8h 4d","185","BTN_STAB","BTN","6c7c","63.2827","0.08468","0.91532","29.1827","29.1108","29.116888492"
"Js 8h 4d","185","BTN_STAB","BTN","6c8c","19.1363","0.563843","0.436157","37.2646","37.353","37.3031562788"
"Js 8h 4d","185","BTN_STAB","BTN","6cKc","11.4083","0.99991","9E-05","12.2809","11.6929","12.28084708"
"Js 8h 4d","185","BTN_STAB","BTN","6cAc","8.80657","1","0","10.5786","10.0684","10.5786"
"Js 8h 4d","185","BTN_STAB","BTN","6d6h","111.918","0.573643","0.426357","20.0788","20.0737","20.0766255793"
"Js 8h 4d","185","BTN_STAB","BTN","6d6s","111.896","0.594338","0.405662","20.0342","20.0129","20.0255593994"
"Js 8h 4d","185","BTN_STAB","BTN","6d7d","63.5273","0.104182","0.895818","34.0337","34.0661","34.062724503199995"
"Js 8h 4d","185","BTN_STAB","BTN","6d8d","19.1949","0.249017","0.750983","43.2413","43.1658","43.184600783499995"
"Js 8h 4d","185","BTN_STAB","BTN","6dKd","11.5935","0.715008","0.284992","17.7957","17.735","17.7784009856"
"Js 8h 4d","185","BTN_STAB","BTN","6dAd","9.01971","0.895683","0.10431699999999999","16.8832","16.8032","16.87485464"
"Js 8h 4d","185","BTN_STAB","BTN","6h6s","111.808","0.599854","0.400146","20.0119","19.9824","20.000095693"
"Js 8h 4d","185","BTN_STAB","BTN","6h7h","63.4932","0.098074","0.901926","34.1371","34.1438","34.1431429042"
"Js 8h 4d","185","BTN_STAB","BTN","6hKh","11.633","0.703255","0.296745","17.6207","17.5124","17.588562516499998"
"Js 8h 4d","185","BTN_STAB","BTN","6hAh","8.99328","0.971951","0.028049","16.5646","16.4252","16.5606899694"
"Js 8h 4d","185","BTN_STAB","BTN","6s7s","63.4417","0.082661","0.91734","34.261","34.2708","34.270024193000005"
"Js 8h 4d","185","BTN_STAB","BTN","6s8s","19.1834","0.110388","0.889612","43.4804","43.4022","43.4108323416"
"Js 8h 4d","185","BTN_STAB","BTN","6sKs","11.5195","0.756478","0.243522","17.5722","17.456","17.5439027436"
"Js 8h 4d","185","BTN_STAB","BTN","6sAs","8.90441","0.989799","0.010201","16.8159","16.6643","16.814353528399998"
"Js 8h 4d","185","BTN_STAB","BTN","7c7d","144.115","0.555657","0.444343","21.1463","21.116","21.1328364071"
"Js 8h 4d","185","BTN_STAB","BTN","7c7h","144.163","0.573901","0.426098","21.128","21.0866","21.1103384148"
"Js 8h 4d","185","BTN_STAB","BTN","7c7s","144.088","0.567653","0.432347","21.0888","21.0642","21.0781642638"
"Js 8h 4d","185","BTN_STAB","BTN","7c8c","56.832","0.479515","0.520485","35.4367","35.3319","35.382153172"
"Js 8h 4d","185","BTN_STAB","BTN","7c9c","7.64338","0.822372","0.177628","31.0147","30.7709","30.9713942936"
"Js 8h 4d","185","BTN_STAB","BTN","7cAc","17.4462","0.509121","0.490879","11.5857","11.6287","11.606807797"
"Js 8h 4d","185","BTN_STAB","BTN","7d7h","144.513","0.621451","0.378549","21.4662","21.4292","21.452193687"
"Js 8h 4d","185","BTN_STAB","BTN","7d7s","144.438","0.62457","0.37543","21.4216","21.4066","21.41596855"
"Js 8h 4d","185","BTN_STAB","BTN","7d8d","57.0412","0.55357","0.44643","41.2818","41.1701","41.231933768999994"
"Js 8h 4d","185","BTN_STAB","BTN","7d9d","7.71701","0.499998","0.500002","35.6907","35.5742","35.632449767"
"Js 8h 4d","185","BTN_STAB","BTN","7dAd","17.8795","0.356251","0.643749","18.0437","18.1194","18.0924317993"
"Js 8h 4d","185","BTN_STAB","BTN","7h7s","144.486","0.649887","0.350113","21.4048","21.375","21.3943666326"
"Js 8h 4d","185","BTN_STAB","BTN","7h9h","7.72228","0.558592","0.441408","35.9046","35.8841","35.895551136"
"Js 8h 4d","185","BTN_STAB","BTN","7hAh","17.8493","0.352076","0.647924","17.6636","17.7511","17.720293350000002"
"Js 8h 4d","185","BTN_STAB","BTN","7s8s","57.0465","0.473225","0.526775","41.6257","41.5229","41.57154753"
"Js 8h 4d","185","BTN_STAB","BTN","7s9s","7.72614","0.368247","0.631754","36.1103","36.057","36.0766636221"
"Js 8h 4d","185","BTN_STAB","BTN","7sAs","17.6631","0.425238","0.574762","17.9751","18.0346","18.009298339"
"Js 8h 4d","185","BTN_STAB","BTN","8c8d","156.797","0.13606","0.86394","145.082","145.09","145.08891152"
"Js 8h 4d","185","BTN_STAB","BTN","8c8s","156.862","0.139522","0.860478","145.23","145.215","145.21709283"
"Js 8h 4d","185","BTN_STAB","BTN","8c9c","52.0426","0.547751","0.452248","37.5155","37.5883","37.5483861389"
"Js 8h 4d","185","BTN_STAB","BTN","8cTc","14.3003","0.998742","0.001258","38.9707","38.3885","38.9699675924"
"Js 8h 4d","185","BTN_STAB","BTN","8cAc","44.6621","0.416894","0.583106","35.4815","35.4725","35.476252046"
"Js 8h 4d","185","BTN_STAB","BTN","8d8s","157.071","0.162545","0.837455","145.416","145.386","145.39087634999998"
"Js 8h 4d","185","BTN_STAB","BTN","8d9d","52.4879","0.350731","0.649269","43.4937","43.4615","43.472793538199994"
"Js 8h 4d","185","BTN_STAB","BTN","8dTd","14.4475","0.986056","0.013944","44.6233","44.2467","44.6180486896"
"Js 8h 4d","185","BTN_STAB","BTN","8dAd","45.7673","0.379446","0.620554","43.1394","43.2894","43.23248310000001"
"Js 8h 4d","185","BTN_STAB","BTN","8s9s","52.5743","0.300447","0.699553","43.9408","43.8771","43.8962384739"
"Js 8h 4d","185","BTN_STAB","BTN","8sTs","14.4955","0.876649","0.123351","44.7778","44.5722","44.752439034400005"
"Js 8h 4d","185","BTN_STAB","BTN","8sAs","45.2398","0.362749","0.637251","43.0283","43.2196","43.1502061163"
"Js 8h 4d","185","BTN_STAB","BTN","9c9d","156.183","0.631785","0.368215","29.1435","29.1112","29.1316066555"
"Js 8h 4d","185","BTN_STAB","BTN","9c9h","156.213","0.647193","0.352807","29.2105","29.1783","29.1991396146"
"Js 8h 4d","185","BTN_STAB","BTN","9c9s","156.413","0.63214","0.36786","29.0535","29.0268","29.043678138000004"
"Js 8h 4d","185","BTN_STAB","BTN","9cTc","86.7436","0.250341","0.749659","51.6092","51.6188","51.6163967264"
"Js 8h 4d","185","BTN_STAB","BTN","9cJc","18.8901","0.272458","0.727542","50.1897","50.3677","50.319202476"
"Js 8h 4d","185","BTN_STAB","BTN","9cKc","45.6975","0.537957","0.462043","13.7141","13.6915","13.7036578282"
"Js 8h 4d","185","BTN_STAB","BTN","9cAc","81.213","0.591702","0.408298","12.2521","12.3951","12.310486613999998"
"Js 8h 4d","185","BTN_STAB","BTN","9d9h","157.34","0.628365","0.371635","29.8193","29.7795","29.804508926999997"
"Js 8h 4d","185","BTN_STAB","BTN","9d9s","157.483","0.60398","0.39602","29.6649","29.6306","29.651316514"
"Js 8h 4d","185","BTN_STAB","BTN","9dTd","88.1455","0.222003","0.777997","55.9303","55.9336","55.9328673901"
"Js 8h 4d","185","BTN_STAB","BTN","9dJd","19.1099","0.217465","0.782535","54.7945","55.0364","54.9837952165"
"Js 8h 4d","185","BTN_STAB","BTN","9dKd","46.5848","0.128021","0.871979","19.7858","19.7976","19.796089352199996"
"Js 8h 4d","185","BTN_STAB","BTN","9dAd","83.6024","0.46036","0.53964","18.9358","19.0001","18.970498852"
"Js 8h 4d","185","BTN_STAB","BTN","9h9s","157.572","0.612746","0.387254","29.7314","29.7007","29.719511302199997"
"Js 8h 4d","185","BTN_STAB","BTN","9hTh","88.1424","0.210006","0.789994","56.2744","56.2749","56.274794997"
"Js 8h 4d","185","BTN_STAB","BTN","9hJh","19.1063","0.075017","0.924983","55.1844","55.3109","55.3014103495"
"Js 8h 4d","185","BTN_STAB","BTN","9hKh","46.8113","0.067645","0.932355","19.7331","19.7039","19.705875234"
"Js 8h 4d","185","BTN_STAB","BTN","9hAh","83.4267","0.443504","0.556496","18.7522","18.804","18.7810264928"
"Js 8h 4d","185","BTN_STAB","BTN","9sTs","88.4939","0.199429","0.800571","56.3501","56.3549","56.3539427408"
"Js 8h 4d","185","BTN_STAB","BTN","9sKs","46.4061","0.149939","0.850061","19.5468","19.5546","19.5534304758"
"Js 8h 4d","185","BTN_STAB","BTN","9sAs","82.7009","0.489713","0.510287","18.8453","18.8938","18.8700489195"
"Js 8h 4d","185","BTN_STAB","BTN","TcTd","130.684","0.473739","0.526261","34.9768","34.9342","34.954381281399996"
"Js 8h 4d","185","BTN_STAB","BTN","TcTh","130.658","0.485621","0.514379","34.9864","34.9497","34.9675222907"
"Js 8h 4d","185","BTN_STAB","BTN","TcTs","131.085","0.49582","0.50418","34.5953","34.5585","34.576746176"
"Js 8h 4d","185","BTN_STAB","BTN","TcJc","104.94","0.119202","0.880798","49.7807","49.7292","49.735338903"
"Js 8h 4d","185","BTN_STAB","BTN","TcQc","67.9967","0.297367","0.702633","34.7864","34.8001","34.7960260721"
"Js 8h 4d","185","BTN_STAB","BTN","TcKc","111.998","0.685161","0.314839","14.6554","14.7178","14.675045953600002"
"Js 8h 4d","185","BTN_STAB","BTN","TcAc","126.284","0.701762","0.298238","13.5138","13.5092","13.512428105199998"
"Js 8h 4d","185","BTN_STAB","BTN","TdTh","131.835","0.461144","0.538856","35.5253","35.5323","35.529071992"
"Js 8h 4d","185","BTN_STAB","BTN","TdTs","132.294","0.464139","0.535861","35.1361","35.1558","35.146656461700005"
"Js 8h 4d","185","BTN_STAB","BTN","TdJd","106.342","0.133434","0.866566","54.1338","54.1647","54.1605768894"
"Js 8h 4d","185","BTN_STAB","BTN","TdQd","69.3229","0.124907","0.875093","40.5481","40.5491","40.548975093"
"Js 8h 4d","185","BTN_STAB","BTN","TdKd","114.639","0.42908","0.57092","21.0763","21.0763","21.0763"
"Js 8h 4d","185","BTN_STAB","BTN","TdAd","130.648","0.572079","0.427921","20.6302","20.6263","20.6285311081"
"Js 8h 4d","185","BTN_STAB","BTN","ThTs","132.254","0.475779","0.524221","35.1441","35.1696","35.157467635500005"
"Js 8h 4d","185","BTN_STAB","BTN","ThJh","106.255","0.159431","0.840569","54.3029","54.3293","54.3250910216"
"Js 8h 4d","185","BTN_STAB","BTN","ThQh","69.3027","0.103948","0.896052","40.7564","40.7625","40.7618659172"
"Js 8h 4d","185","BTN_STAB","BTN","ThKh","115.127","0.416079","0.583921","20.9458","20.9529","20.949945839099996"
"Js 8h 4d","185","BTN_STAB","BTN","ThAh","130.24","0.566347","0.433653","20.4258","20.4137","20.4205527987"
"Js 8h 4d","185","BTN_STAB","BTN","TsQs","69.3889","0.111932","0.888068","40.6664","40.668","40.6678209088"
"Js 8h 4d","185","BTN_STAB","BTN","TsKs","114.372","0.444033","0.555967","20.7124","20.7044","20.707952264"
"Js 8h 4d","185","BTN_STAB","BTN","TsAs","129.364","0.570271","0.429729","20.435","20.4222","20.4294994688"
"Js 8h 4d","185","BTN_STAB","BTN","JcJd","104.734","0.087199","0.912801","148.094","148.096","148.095825602"
"Js 8h 4d","185","BTN_STAB","BTN","JcJh","104.686","0.085344","0.914656","148.125","148.129","148.128658624"
"Js 8h 4d","185","BTN_STAB","BTN","JcQc","75.6365","0.901024","0.098975","56.4536","56.4767","56.4558298689"
"Js 8h 4d","185","BTN_STAB","BTN","JcKc","123.793","0.584628","0.415373","64.1341","64.1214","64.128888897"
"Js 8h 4d","185","BTN_STAB","BTN","JcAc","123.378","0.43319","0.56681","73.8383","73.8553","73.84793577"
"Js 8h 4d","185","BTN_STAB","BTN","JcAd","30.5385","0.627308","0.372692","74.216","74.2158","74.2159254616"
"Js 8h 4d","185","BTN_STAB","BTN","JcAh","30.4564","0.540066","0.459934","74.5922","74.5973","74.594545663400012"
"Js 8h 4d","185","BTN_STAB","BTN","JcAs","30.1438","0.445131","0.554869","74.7632","74.7606","74.761757340599985"
"Js 8h 4d","185","BTN_STAB","BTN","JdJh","105.12","0.127346","0.872654","147.877","147.897","147.89445308"
"Js 8h 4d","185","BTN_STAB","BTN","JdQd","76.7314","0.705039","0.294961","60.7389","60.7287","60.7358913978"
"Js 8h 4d","185","BTN_STAB","BTN","JdKd","126.225","0.56221","0.43779","68.4285","68.4032","68.417423913"
"Js 8h 4d","185","BTN_STAB","BTN","JdAc","29.9175","0.415182","0.584818","74.7189","74.6678","74.6890158002"
"Js 8h 4d","185","BTN_STAB","BTN","JdAd","126.873","0.356589","0.643411","78.6468","78.5774","78.6021472766"
"Js 8h 4d","185","BTN_STAB","BTN","JdAh","30.6014","0.633792","0.366208","75.2164","75.0585","75.158575756799991"
"Js 8h 4d","185","BTN_STAB","BTN","JdAs","30.2881","0.607161","0.392839","75.3641","75.255","75.321241265099985"
"Js 8h 4d","185","BTN_STAB","BTN","JhQh","76.6961","0.694876","0.305124","60.8288","60.8108","60.823307768000006"
"Js 8h 4d","185","BTN_STAB","BTN","JhKh","126.715","0.548483","0.451517","68.6497","68.6224","68.6373735859"
"Js 8h 4d","185","BTN_STAB","BTN","JhAc","29.9","0.407753","0.592247","74.7209","74.672","74.691939121699988"
"Js 8h 4d","185","BTN_STAB","BTN","JhAd","30.6605","0.723013","0.276987","74.848","74.6824","74.8021309528"
"Js 8h 4d","185","BTN_STAB","BTN","JhAh","126.489","0.338819","0.661181","78.8481","78.7802","78.8032058101"
"Js 8h 4d","185","BTN_STAB","BTN","JhAs","30.2727","0.614105","0.385895","75.3568","75.2715","75.3238831565"
"Js 8h 4d","185","BTN_STAB","BTN","QcQd","44.2851","0.061119","0.938881","79.1549","79.152","79.1521772451"
"Js 8h 4d","185","BTN_STAB","BTN","QcQh","44.284","0.051567","0.948433","79.1252","79.1334","79.1329771506"
"Js 8h 4d","185","BTN_STAB","BTN","QcQs","44.183","0.17446","0.82554","79.6294","79.6093","79.61280664600001"
"Js 8h 4d","185","BTN_STAB","BTN","QcKc","114.618","0.494475","0.505525","15.8337","15.8987","15.866559125"
"Js 8h 4d","185","BTN_STAB","BTN","QcKd","56.4939","0.293172","0.706828","17.3876","17.4279","17.416085168400002"
"Js 8h 4d","185","BTN_STAB","BTN","QcKh","56.7546","0.327122","0.672878","17.2432","17.2788","17.2671544568"
"Js 8h 4d","185","BTN_STAB","BTN","QcKs","56.2653","0.308515","0.691485","17.0518","17.0556","17.054427643"
"Js 8h 4d","185","BTN_STAB","BTN","QcAc","29.092","0.658883","0.341117","16.3258","16.5071","16.3876445121"
"Js 8h 4d","185","BTN_STAB","BTN","QcAd","116.845","0.659646","0.340354","17.5212","17.4986","17.5135079996"
"Js 8h 4d","185","BTN_STAB","BTN","QcAh","116.527","0.686715","0.313285","17.3347","17.3378","17.3356711835"
"Js 8h 4d","185","BTN_STAB","BTN","QcAs","115.333","0.708343","0.291657","17.3637","17.3831","17.3693581458"
"Js 8h 4d","185","BTN_STAB","BTN","QdQh","44.7695","0.101155","0.898845","79.3799","79.3961","79.394461289"
"Js 8h 4d","185","BTN_STAB","BTN","QdQs","44.6673","0.207328","0.792672","79.8917","79.8954","79.8946328864"
"Js 8h 4d","185","BTN_STAB","BTN","QdKc","56.2189","0.281411","0.718589","16.8891","16.9274","16.9166219587"
"Js 8h 4d","185","BTN_STAB","BTN","QdKd","117.778","0.388453","0.611547","22.8717","22.7952","22.8249166545"
"Js 8h 4d","185","BTN_STAB","BTN","QdKh","57.3079","0.193632","0.806369","18.1645","18.2004","18.193466811599997"
"Js 8h 4d","185","BTN_STAB","BTN","QdKs","56.7774","0.181554","0.818446","17.9468","17.9439","17.9444265066"
"Js 8h 4d","185","BTN_STAB","BTN","QdAc","115.181","0.558107","0.441893","17.0199","16.9817","17.0030196874"
"Js 8h 4d","185","BTN_STAB","BTN","QdAd","30.1504","0.102076","0.897924","24.3569","24.3357","24.3378640112"
"Js 8h 4d","185","BTN_STAB","BTN","QdAh","117.669","0.497517","0.502483","18.1051","18.0621","18.083493231"
"Js 8h 4d","185","BTN_STAB","BTN","QdAs","116.521","0.515332","0.484668","18.1293","18.1187","18.1241625192"
"Js 8h 4d","185","BTN_STAB","BTN","QhQs","44.6672","0.216494","0.783506","79.8586","79.8681","79.866043307"
"Js 8h 4d","185","BTN_STAB","BTN","QhKc","56.2235","0.306002","0.693998","16.9062","16.9413","16.930559329799998"
"Js 8h 4d","185","BTN_STAB","BTN","QhKd","57.0542","0.185218","0.814782","18.3401","18.3569","18.3537883376"
"Js 8h 4d","185","BTN_STAB","BTN","QhKh","118.276","0.387424","0.612576","22.7432","22.6707","22.69878824"
"Js 8h 4d","185","BTN_STAB","BTN","QhKs","56.7743","0.205009","0.794991","17.9637","17.9501","17.952888122399997"
"Js 8h 4d","185","BTN_STAB","BTN","QhAc","115.186","0.559633","0.440367","17.0286","16.9918","17.012394494400002"
"Js 8h 4d","185","BTN_STAB","BTN","QhAd","117.982","0.480172","0.519828","18.2851","18.2384","18.2608240324"
"Js 8h 4d","185","BTN_STAB","BTN","QhAh","30.0699","0.007441","0.992559","24.0776","24.0928","24.0926868968"
"Js 8h 4d","185","BTN_STAB","BTN","QhAs","116.523","0.520807","0.479193","18.1391","18.1209","18.130378687399997"
"Js 8h 4d","185","BTN_STAB","BTN","QsKc","56.1888","0.3006","0.6994","16.5829","16.6038","16.59751746"
"Js 8h 4d","185","BTN_STAB","BTN","QsKd","56.9692","0.193163","0.806837","17.9966","17.9908","17.9919203454"
"Js 8h 4d","185","BTN_STAB","BTN","QsKh","57.2259","0.232367","0.767633","17.8469","17.8521","17.8508916916"
"Js 8h 4d","185","BTN_STAB","BTN","QsKs","116.872","0.41702","0.58298","22.4153","22.3603","22.3832361"
"Js 8h 4d","185","BTN_STAB","BTN","QsAc","115.096","0.570768","0.429232","16.6679","16.6541","16.6619765984"
"Js 8h 4d","185","BTN_STAB","BTN","QsAd","117.819","0.477752","0.522248","17.9219","17.9025","17.9117683888"
"Js 8h 4d","185","BTN_STAB","BTN","QsAh","117.518","0.50881","0.49119","17.7463","17.7225","17.734609677999998"
"Js 8h 4d","185","BTN_STAB","BTN","QsAs","29.7139","1.8E-05","0.999982","24.0313","24.2555","24.2554959644"
"Js 8h 4d","185","BTN_STAB","BTN","KcAd","34.2102","1","0","23.7353","23.336","23.7353"
"Js 8h 4d","185","BTN_STAB","BTN","KcAh","34.1104","1","0","23.5244","23.1959","23.5244"
"Js 8h 4d","185","BTN_STAB","BTN","KcAs","33.7512","1","0","23.6837","23.346","23.6837"
"Js 8h 4d","185","BTN_STAB","BTN","KdAc","33.8969","0.983452","0.016548","23.4823","23.3864","23.4807130468"
"Js 8h 4d","185","BTN_STAB","BTN","KdAh","34.6249","1","0","24.3046","23.868","24.3046"
"Js 8h 4d","185","BTN_STAB","BTN","KdAs","34.2768","1","0","24.4533","24.0516","24.4533"
"Js 8h 4d","185","BTN_STAB","BTN","KhAc","34.0487","0.999214","0.000786","23.2858","23.0886","23.2856450008"
"Js 8h 4d","185","BTN_STAB","BTN","KhAd","34.8999","1","0","24.3123","23.6894","24.3123"
"Js 8h 4d","185","BTN_STAB","BTN","KhAs","34.4399","1","0","24.2573","23.7053","24.2573"
"Js 8h 4d","185","BTN_STAB","BTN","KsAc","33.7183","0.994108","0.005892","23.2785","23.2107","23.278100522400003"
"Js 8h 4d","185","BTN_STAB","BTN","KsAd","34.5269","1","0","24.2683","23.8672","24.2683"
"Js 8h 4d","185","BTN_STAB","BTN","KsAh","34.4259","1","0","24.0669","23.7337","24.0669"
"Js 8h 3d","186","BTN_STAB","BTN","2c2d","58.2244","0.420179","0.579821","18.7403","18.724","18.7308489177"
"Js 8h 3d","186","BTN_STAB","BTN","2c2h","58.2167","0.428156","0.571844","18.7077","18.688","18.6964346732"
"Js 8h 3d","186","BTN_STAB","BTN","2c2s","58.2079","0.426219","0.573781","18.6841","18.6491","18.664017665"
"Js 8h 3d","186","BTN_STAB","BTN","2cAc","12.1088","0.655133","0.344867","10.7118","10.6428","10.688004177"
"Js 8h 3d","186","BTN_STAB","BTN","2d2h","58.3728","0.2658","0.7342","19.2286","19.1964","19.204958759999997"
