"board","board_index","decision_node","acting_player","combo","reach_probability","check_frequency","donk_frequency","ev_check","ev_donk","mixed_ev"
"As Kh Td","3","BB_FIRST","BB","QhAc","135.968","1","0","34.509","31.7454","34.509"
"As Kh Td","3","BB_FIRST","BB","QhAd","135.968","1","0","35.8122","30.9862","35.8122"
"As Kh Td","3","BB_FIRST","BB","QhAh","18.6181","0.999054","0.000946","40.9155","37.1822","40.9119682982"
"As Kh Td","3","BB_FIRST","BB","QsKc","136.87","1","0","6.93681","4.59179","6.93681"
"As Kh Td","3","BB_FIRST","BB","QsKd","137.508","1","0","7.36193","4.47159","7.36193"
"As Kh Td","3","BB_FIRST","BB","QsKs","9.71335","1","0","16.3926","13.4849","16.3926"
"As Kh Td","3","BB_FIRST","BB","QsAc","135.968","1","0","34.1832","31.7926","34.1832"
"As Kh Td","3","BB_FIRST","BB","QsAd","135.968","1","0","35.4882","31.043","35.4882"
"As Kh Td","3","BB_FIRST","BB","QsAh","135.968","1","0","35.4775","31.3537","35.4775"
"As Kh Td","3","BB_FIRST","BB","KcAd","31.55","0.999942","5.8E-05","83.5352","80.2432","83.535009064"
"As Kh Td","3","BB_FIRST","BB","KcAh","31.55","1","0","83.575","79.5743","83.575"
"As Kh Td","3","BB_FIRST","BB","KdAc","31.7078","1","0","84.2463","80.4242","84.2463"
"As Kh Td","3","BB_FIRST","BB","KdAh","31.7078","1","0","84.6742","80.0219","84.6742"
"As Kh Td","3","BB_FIRST","BB","KsAc","31.55","1","0","83.2102","78.4294","83.2102"
"As Kh Td","3","BB_FIRST","BB","KsAd","31.55","1","0","83.5047","78.3764","83.5047"
"As Kh Td","3","BB_FIRST","BB","KsAh","31.55","1","0","83.8493","77.8204","83.8493"
"As Kh 9d","4","BB_FIRST","BB","2c2d","179.122","1","0","0.932119","-1.207512","0.932119"
"As Kh 9d","4","BB_FIRST","BB","2c2h","179.122","1","0","0.921656","-1.242653","0.921656"
"As Kh 9d","4","BB_FIRST","BB","2c2s","179.9","1","0","0.902786","-1.413244","0.902786"
"As Kh 9d","4","BB_FIRST","BB","2c3c","23.245","1","0","0.298714","-4.027504","0.298714"
"As Kh 9d","4","BB_FIRST","BB","2c4c","93.4722","1","0","0.275942","-4.134348","0.275942"
"As Kh 9d","4","BB_FIRST","BB","2c5c","97.8895","1","0","0.255213","-4.404055","0.255213"
"As Kh 9d","4","BB_FIRST","BB","2cKc","84.2639","0.999998","2E-06","2.36412","1.87838","2.36411902852"
"As Kh 9d","4","BB_FIRST","BB","2cAc","143.843","1","0","21.644","20.3914","21.644"
"As Kh 9d","4","BB_FIRST","BB","2d2h","179.122","1","0","0.955437","-1.050667","0.955437"
"As Kh 9d","4","BB_FIRST","BB","2d2s","179.9","1","0","0.935373","-1.22134","0.935373"
"As Kh 9d","4","BB_FIRST","BB","2d3d","23.245","1","0","0.559099","-2.501339","0.559099"
"As Kh 9d","4","BB_FIRST","BB","2d4d","93.4722","1","0","0.535656","-2.595346","0.535656"
"As Kh 9d","4","BB_FIRST","BB","2d5d","97.8895","1","0","0.524323","-2.774771","0.524323"
"As Kh 9d","4","BB_FIRST","BB","2dKd","84.7839","0.998666","0.001334","7.12171","6.85607","7.1213556362400006"
"As Kh 9d","4","BB_FIRST","BB","2dAd","144.765","0.999729","0.000271","28.1053","27.8452","28.105229512899996"
"As Kh 9d","4","BB_FIRST","BB","2h2s","179.9","1","0","0.920078","-1.260351","0.920078"
"As Kh 9d","4","BB_FIRST","BB","2h3h","23.245","1","0","0.650637","-2.748255","0.650637"
"As Kh 9d","4","BB_FIRST","BB","2h4h","93.4722","1","0","0.62274","-2.853291","0.62274"
"As Kh 9d","4","BB_FIRST","BB","2h5h","98.1522","1","0","0.596561","-2.998659","0.596561"
"As Kh 9d","4","BB_FIRST","BB","2hAh","143.843","0.999853","0.000147","29.3869","29.1823","29.3868699238"
"As Kh 9d","4","BB_FIRST","BB","2s3s","23.4762","1","0","0.580275","-3.038216","0.580275"
"As Kh 9d","4","BB_FIRST","BB","2s4s","94.4038","1","0","0.572302","-3.13608","0.572302"
"As Kh 9d","4","BB_FIRST","BB","2s5s","98.8709","1","0","0.570827","-3.272585","0.570827"
"As Kh 9d","4","BB_FIRST","BB","2sKs","84.6685","0.998858","0.001142","9.50378","9.37838","9.5036367932"
"As Kh 9d","4","BB_FIRST","BB","3c3d","178.618","1","0","0.927641","-1.175018","0.927641"
"As Kh 9d","4","BB_FIRST","BB","3c3h","178.618","1","0","0.913223","-1.213459","0.913223"
"As Kh 9d","4","BB_FIRST","BB","3c3s","179.618","1","0","0.896168","-1.431564","0.896168"
"As Kh 9d","4","BB_FIRST","BB","3c4c","165.299","1","0","0.269999","-4.139353","0.269999"
"As Kh 9d","4","BB_FIRST","BB","3c5c","149.808","1","0","0.252647","-4.397278","0.252647"
"As Kh 9d","4","BB_FIRST","BB","3c6c","99.1941","1","0","0.128622","-5.284485","0.128622"
"As Kh 9d","4","BB_FIRST","BB","3cKc","99.6614","1","0","2.33577","1.65341","2.33577"
"As Kh 9d","4","BB_FIRST","BB","3cAc","122.597","1","0","21.7584","20.4749","21.7584"
"As Kh 9d","4","BB_FIRST","BB","3d3h","178.618","1","0","0.947065","-1.02075","0.947065"
"As Kh 9d","4","BB_FIRST","BB","3d3s","179.618","1","0","0.930105","-1.246975","0.930105"
"As Kh 9d","4","BB_FIRST","BB","3d4d","165.299","1","0","0.52845","-2.576927","0.52845"
"As Kh 9d","4","BB_FIRST","BB","3d5d","149.808","1","0","0.520273","-2.740368","0.520273"
"As Kh 9d","4","BB_FIRST","BB","3d6d","99.1941","1","0","0.378109","-3.703976","0.378109"
"As Kh 9d","4","BB_FIRST","BB","3dKd","100.277","0.999278","0.000722","7.07195","6.94618","7.0718591940600009"
"As Kh 9d","4","BB_FIRST","BB","3dAd","123.383","0.999471","0.000529","28.2144","27.9892","28.2142808692"
"As Kh 9d","4","BB_FIRST","BB","3h3s","179.618","1","0","0.91424","-1.279757","0.91424"
"As Kh 9d","4","BB_FIRST","BB","3h4h","165.299","1","0","0.613113","-2.822409","0.613113"
"As Kh 9d","4","BB_FIRST","BB","3h5h","150.211","1","0","0.586199","-2.952475","0.586199"
"As Kh 9d","4","BB_FIRST","BB","3h6h","99.425299999999993","1","0","0.465069","-3.997799","0.465069"
"As Kh 9d","4","BB_FIRST","BB","3hAh","122.597","0.999904","9.7E-05","29.5174","29.2749","29.5174059949"
"As Kh 9d","4","BB_FIRST","BB","3s4s","167.155","1","0","0.565178","-3.143784","0.565178"
"As Kh 9d","4","BB_FIRST","BB","3s5s","151.5","1","0","0.56558","-3.277678","0.56558"
"As Kh 9d","4","BB_FIRST","BB","3s6s","100.322","1","0","0.438787","-4.258284","0.438787"
"As Kh 9d","4","BB_FIRST","BB","3sKs","100.277","0.999038","0.000962","9.3922","9.22124","9.39203553648"
"As Kh 9d","4","BB_FIRST","BB","4c4d","177.113","1","0","0.905394","-1.386185","0.905394"
"As Kh 9d","4","BB_FIRST","BB","4c4h","177.113","1","0","0.889357","-1.416998","0.889357"
"As Kh 9d","4","BB_FIRST","BB","4c4s","178.109","1","0","0.879776","-1.618074","0.879776"
"As Kh 9d","4","BB_FIRST","BB","4c5c","119.587","1","0","0.251234","-4.446831","0.251234"
"As Kh 9d","4","BB_FIRST","BB","4c6c","139.658","1","0","0.119587","-5.403069","0.119587"
"As Kh 9d","4","BB_FIRST","BB","4c7c","104.062","1","0","0.117632","-5.625027","0.117632"
"As Kh 9d","4","BB_FIRST","BB","4cQc","21.514","1","0","0.229477","-4.920609","0.229477"
"As Kh 9d","4","BB_FIRST","BB","4cKc","132.962","1","0","2.26916","1.43639","2.26916"
"As Kh 9d","4","BB_FIRST","BB","4cAc","100.796","1","0","21.6686","20.3743","21.6686"
"As Kh 9d","4","BB_FIRST","BB","4d4h","177.113","1","0","0.931015","-1.231756","0.931015"
"As Kh 9d","4","BB_FIRST","BB","4d4s","178.109","1","0","0.91884999999999994","-1.448492","0.91884999999999994"
"As Kh 9d","4","BB_FIRST","BB","4d5d","119.587","1","0","0.516596","-2.787575","0.516596"
"As Kh 9d","4","BB_FIRST","BB","4d6d","139.658","1","0","0.361465","-3.819988","0.361465"
"As Kh 9d","4","BB_FIRST","BB","4d7d","104.062","1","0","0.358622","-3.995382","0.358622"
"As Kh 9d","4","BB_FIRST","BB","4dQd","21.644","1","0","0.484514","-2.915274","0.484514"
"As Kh 9d","4","BB_FIRST","BB","4dKd","133.786","0.999535","0.000465","6.89484","6.76617","6.8947801684500005"
"As Kh 9d","4","BB_FIRST","BB","4dAd","101.444","0.999563","0.000437","28.1022","27.8796","28.1021027238"
"As Kh 9d","4","BB_FIRST","BB","4h4s","178.109","1","0","0.903894","-1.479614","0.903894"
"As Kh 9d","4","BB_FIRST","BB","4h5h","119.909","1","0","0.58427","-3.00712","0.58427"
"As Kh 9d","4","BB_FIRST","BB","4h6h","139.985","1","0","0.442616","-4.098984","0.442616"
"As Kh 9d","4","BB_FIRST","BB","4h7h","104.208","1","0","0.445786","-4.30559","0.445786"
"As Kh 9d","4","BB_FIRST","BB","4hQh","21.514","1","0","0.552252","-3.327103","0.552252"
"As Kh 9d","4","BB_FIRST","BB","4hAh","100.796","0.999686","0.000314","29.3339","29.13","29.3338359754"
"As Kh 9d","4","BB_FIRST","BB","4s5s","120.939","1","0","0.561766","-3.323071","0.561766"
"As Kh 9d","4","BB_FIRST","BB","4s6s","141.25","1","0","0.42119","-4.36199","0.42119"
"As Kh 9d","4","BB_FIRST","BB","4s7s","105.254","1","0","0.415564","-4.552452","0.415564"
"As Kh 9d","4","BB_FIRST","BB","4sQs","21.644","1","0","0.591145","-3.276323","0.591145"
"As Kh 9d","4","BB_FIRST","BB","4sKs","133.786","0.999234","0.000766","9.2107","9.02122","9.2105548583199983"
"As Kh 9d","4","BB_FIRST","BB","5c5d","168.803","1","0","0.885765","-1.791643","0.885765"
"As Kh 9d","4","BB_FIRST","BB","5c5h","169.26","1","0","0.868317","-1.776638","0.868317"
"As Kh 9d","4","BB_FIRST","BB","5c5s","169.763","1","0","0.865484","-1.980162","0.865484"
"As Kh 9d","4","BB_FIRST","BB","5c6c","115.626","1","0","0.212957","-5.273418","0.212957"
"As Kh 9d","4","BB_FIRST","BB","5c7c","144.397","1","0","0.213306","-5.417072","0.213306"
"As Kh 9d","4","BB_FIRST","BB","5c8c","129.446","1","0","0.207367","-5.524689","0.207367"
"As Kh 9d","4","BB_FIRST","BB","5c9c","17.2068","0.983044","0.016956","2.23008","1.28291","2.21401978548"
"As Kh 9d","4","BB_FIRST","BB","5cQc","71.6985","1","0","0.21505","-5.197857","0.21505"
"As Kh 9d","4","BB_FIRST","BB","5cKc","134.101","1","0","2.2468","1.04389","2.2468"
"As Kh 9d","4","BB_FIRST","BB","5cAc","95.1745","1","0","21.7322","20.5656","21.7322"
"As Kh 9d","4","BB_FIRST","BB","5d5h","169.26","1","0","0.929081","-1.514725","0.929081"
"As Kh 9d","4","BB_FIRST","BB","5d5s","169.763","1","0","0.923016","-1.712254","0.923016"
"As Kh 9d","4","BB_FIRST","BB","5d6d","115.626","1","0","0.473284","-3.417444","0.473284"
"As Kh 9d","4","BB_FIRST","BB","5d7d","144.397","1","0","0.475788","-3.47637","0.475788"
"As Kh 9d","4","BB_FIRST","BB","5d8d","129.534","1","0","0.465088","-3.47397","0.465088"
"As Kh 9d","4","BB_FIRST","BB","5dQd","72.1345","1","0","0.469641","-3.077505","0.469641"
"As Kh 9d","4","BB_FIRST","BB","5dKd","134.935","0.99985","0.00015","6.78272","6.60354","6.7826931230000005"
"As Kh 9d","4","BB_FIRST","BB","5dAd","95.7905","0.999793","0.000207","28.1121","27.88","28.1120519553"
"As Kh 9d","4","BB_FIRST","BB","5h5s","170.22","1","0","0.905132","-1.697905","0.905132"
"As Kh 9d","4","BB_FIRST","BB","5h6h","116.213","1","0","0.534822","-3.768291","0.534822"
"As Kh 9d","4","BB_FIRST","BB","5h7h","144.998","1","0","0.545792","-3.839624","0.545792"
"As Kh 9d","4","BB_FIRST","BB","5h8h","130.469","1","0","0.531601","-3.800056","0.531601"
"As Kh 9d","4","BB_FIRST","BB","5h9h","17.3544","0.995651","0.004349","4.28105","4.03257","4.2799693604799991"
"As Kh 9d","4","BB_FIRST","BB","5hQh","71.906","1","0","0.533545","-3.484625","0.533545"
"As Kh 9d","4","BB_FIRST","BB","5hAh","95.4677","0.999797","0.000203","29.5161","29.3395","29.5160641502"
"As Kh 9d","4","BB_FIRST","BB","5s6s","116.95","1","0","0.529638","-4.008089","0.529638"
"As Kh 9d","4","BB_FIRST","BB","5s7s","146.061","1","0","0.531448","-4.105223","0.531448"
"As Kh 9d","4","BB_FIRST","BB","5s8s","130.942","1","0","0.528112","-4.010571","0.528112"
"As Kh 9d","4","BB_FIRST","BB","5s9s","17.4068","0.996584","0.003416","4.15489","3.88224","4.1539586276"
"As Kh 9d","4","BB_FIRST","BB","5sQs","72.1345","1","0","0.58645099999999994","-3.385288","0.58645099999999994"
"As Kh 9d","4","BB_FIRST","BB","5sKs","134.935","0.999702","0.000298","9.03768","8.89127","9.03763636982"
"As Kh 9d","4","BB_FIRST","BB","6c6d","159.245","1","0","0.873495","-2.227112","0.873495"
"As Kh 9d","4","BB_FIRST","BB","6c6h","159.62","1","0","0.855116","-2.213579","0.855116"
"As Kh 9d","4","BB_FIRST","BB","6c6s","160.161","1","0","0.859716","-2.406195","0.859716"
"As Kh 9d","4","BB_FIRST","BB","6c7c","124.978","1","0","0.333698","-4.846527","0.333698"
"As Kh 9d","4","BB_FIRST","BB","6c8c","153.639","1","0","0.341784","-5.030338","0.341784"
"As Kh 9d","4","BB_FIRST","BB","6c9c","170.866","0.998368","0.001632","1.78759","0.798397","1.785975637024"
"As Kh 9d","4","BB_FIRST","BB","6cTc","16.3182","1","0","0.262936","-5.306923","0.262936"
"As Kh 9d","4","BB_FIRST","BB","6cQc","94.355","1","0","0.213341","-5.508278","0.213341"
"As Kh 9d","4","BB_FIRST","BB","6cKc","133.043","1","0","2.20248","0.29351","2.20248"
"As Kh 9d","4","BB_FIRST","BB","6cAc","116.816","1","0","21.7043","20.3203","21.7043"
"As Kh 9d","4","BB_FIRST","BB","6d6h","159.62","1","0","0.92407","-1.934101","0.92407"
"As Kh 9d","4","BB_FIRST","BB","6d6s","160.161","1","0","0.926273","-2.126179","0.926273"
"As Kh 9d","4","BB_FIRST","BB","6d7d","124.978","1","0","0.619442","-2.833799","0.619442"
"As Kh 9d","4","BB_FIRST","BB","6d8d","153.745","1","0","0.618757","-2.891027","0.618757"
"As Kh 9d","4","BB_FIRST","BB","6dTd","16.3936","1","0","0.577921","-3.198145","0.577921"
"As Kh 9d","4","BB_FIRST","BB","6dQd","94.933","1","0","0.465519","-3.383669","0.465519"
"As Kh 9d","4","BB_FIRST","BB","6dKd","133.877","0.999939","6.1E-05","6.275","6.11854","6.27499045594"
"As Kh 9d","4","BB_FIRST","BB","6dAd","117.578","0.999748","0.000252","27.9268","27.71","27.9267453664"
"As Kh 9d","4","BB_FIRST","BB","6h6s","160.536","1","0","0.908602","-2.115591","0.908602"
"As Kh 9d","4","BB_FIRST","BB","6h7h","125.453","1","0","0.70326","-3.261765","0.70326"
"As Kh 9d","4","BB_FIRST","BB","6h8h","154.803","1","0","0.694229","-3.257318","0.694229"
"As Kh 9d","4","BB_FIRST","BB","6h9h","172.276","0.998466","0.001534","2.83848","2.68611","2.83824626442"
"As Kh 9d","4","BB_FIRST","BB","6hTh","16.4256","1","0","0.635441","-3.54924","0.635441"
"As Kh 9d","4","BB_FIRST","BB","6hQh","94.592","1","0","0.5376","-3.796101","0.5376"
"As Kh 9d","4","BB_FIRST","BB","6hAh","117.129","0.999932","6.8E-05","29.2146","28.9855","29.2145844212"
"As Kh 9d","4","BB_FIRST","BB","6s7s","126.426","1","0","0.684835","-3.596813","0.684835"
"As Kh 9d","4","BB_FIRST","BB","6s8s","155.427","1","0","0.688126","-3.566975","0.688126"
"As Kh 9d","4","BB_FIRST","BB","6s9s","172.866","0.998517","0.001483","2.9758","2.75332","2.9754700621600003"
"As Kh 9d","4","BB_FIRST","BB","6sTs","16.4162","1","0","0.672138","-3.471045","0.672138"
"As Kh 9d","4","BB_FIRST","BB","6sQs","94.933","1","0","0.596634","-3.676544","0.596634"
"As Kh 9d","4","BB_FIRST","BB","6sKs","133.877","0.999975","2.5E-05","8.3985","8.23898","8.398496012"
"As Kh 9d","4","BB_FIRST","BB","7c7d","163.532","1","0","0.873253","-2.524366","0.873253"
"As Kh 9d","4","BB_FIRST","BB","7c7h","163.765","1","0","0.85537","-2.53219","0.85537"
"As Kh 9d","4","BB_FIRST","BB","7c7s","164.48","1","0","0.858807","-2.703545","0.858807"
"As Kh 9d","4","BB_FIRST","BB","7c8c","132.864","1","0","0.366814","-5.007931","0.366814"
"As Kh 9d","4","BB_FIRST","BB","7c9c","160.155","0.999855","0.000145","1.77788","0.575211","1.7777056129950002"
"As Kh 9d","4","BB_FIRST","BB","7cTc","163.011","1","0","0.386454","-4.291838","0.386454"
"As Kh 9d","4","BB_FIRST","BB","7cJc","16.6501","1","0","0.245932","-5.494987","0.245932"
"As Kh 9d","4","BB_FIRST","BB","7cQc","98.4108","1","0","0.217339","-5.706818","0.217339"
"As Kh 9d","4","BB_FIRST","BB","7cKc","136.636","1","0","2.1891","-0.368189","2.1891"
"As Kh 9d","4","BB_FIRST","BB","7cAc","121.657","1","0","21.9547","20.4709","21.9547"
"As Kh 9d","4","BB_FIRST","BB","7d7h","163.765","1","0","0.916307","-2.271278","0.916307"
"As Kh 9d","4","BB_FIRST","BB","7d7s","164.48","1","0","0.92153","-2.445204","0.92153"
"As Kh 9d","4","BB_FIRST","BB","7d8d","132.955","1","0","0.669014","-2.79702","0.669014"
"As Kh 9d","4","BB_FIRST","BB","7dTd","163.769","1","0","0.733295","-2.110453","0.733295"
"As Kh 9d","4","BB_FIRST","BB","7dJd","16.6833","1","0","0.570545","-3.485167","0.570545"
"As Kh 9d","4","BB_FIRST","BB","7dQd","99.0168","1","0","0.46497","-3.552731","0.46497"
"As Kh 9d","4","BB_FIRST","BB","7dKd","137.498","0.999925","7.5E-05","5.9208","5.77886","5.9207893544999992"
"As Kh 9d","4","BB_FIRST","BB","7dAd","122.455","0.999945","5.5E-05","28.0792","27.8158","28.079185513"
"As Kh 9d","4","BB_FIRST","BB","7h7s","164.713","1","0","0.903418","-2.456539","0.903418"
"As Kh 9d","4","BB_FIRST","BB","7h8h","133.747","1","0","0.742054","-3.289755","0.742054"
"As Kh 9d","4","BB_FIRST","BB","7h9h","161.329","0.998515","0.001485","2.51194","2.3616","2.5117167451"
"As Kh 9d","4","BB_FIRST","BB","7hTh","163.928","1","0","0.797878","-2.520567","0.797878"
"As Kh 9d","4","BB_FIRST","BB","7hJh","16.6752","1","0","0.6241","-4.013487","0.6241"
"As Kh 9d","4","BB_FIRST","BB","7hQh","98.5598","1","0","0.532047","-3.999041","0.532047"
"As Kh 9d","4","BB_FIRST","BB","7hAh","121.853","0.999847","0.000153","29.3459","29.1313","29.3458671662"
"As Kh 9d","4","BB_FIRST","BB","7s8s","134.416","1","0","0.725084","-3.555824","0.725084"
"As Kh 9d","4","BB_FIRST","BB","7s9s","162.039","0.997452","0.002548","2.5642","2.25628","2.56341541984"
"As Kh 9d","4","BB_FIRST","BB","7sTs","163.995","1","0","0.83246","-2.498648","0.83246"
"As Kh 9d","4","BB_FIRST","BB","7sJs","16.7521","1","0","0.670246","-3.826632","0.670246"
"As Kh 9d","4","BB_FIRST","BB","7sQs","99.0168","1","0","0.58498","-3.895044","0.58498"
"As Kh 9d","4","BB_FIRST","BB","7sKs","137.498","1","0","8.06066","7.74662","8.06066"
"As Kh 9d","4","BB_FIRST","BB","8c8d","158.581","1","0","0.88685","-2.598642","0.88685"
"As Kh 9d","4","BB_FIRST","BB","8c8h","159.296","1","0","0.868608","-2.528841","0.868608"
"As Kh 9d","4","BB_FIRST","BB","8c8s","159.396","1","0","0.873072","-2.720108","0.873072"
"As Kh 9d","4","BB_FIRST","BB","8c9c","154.369","0.999947","5.3E-05","1.79086","0.450058","1.790788937494"
"As Kh 9d","4","BB_FIRST","BB","8cTc","140.391","1","0","0.402679","-4.379215","0.402679"
"As Kh 9d","4","BB_FIRST","BB","8cJc","147.766","1","0","0.23897","-5.586777","0.23897"
"As Kh 9d","4","BB_FIRST","BB","8cQc","134.374","1","0","0.216166","-5.787418","0.216166"
"As Kh 9d","4","BB_FIRST","BB","8cKc","149.456","1","0","2.22708","-0.072657","2.22708"
"As Kh 9d","4","BB_FIRST","BB","8cAc","118.828","1","0","23.13","21.8138","23.13"
"As Kh 9d","4","BB_FIRST","BB","8d8h","159.405","1","0","0.922211","-2.179619","0.922211"
"As Kh 9d","4","BB_FIRST","BB","8d8s","159.505","1","0","0.923737","-2.371296","0.923737"
"As Kh 9d","4","BB_FIRST","BB","8dTd","141.146","1","0","0.740835","-2.057775","0.740835"
"As Kh 9d","4","BB_FIRST","BB","8dJd","148.169","1","0","0.553432","-3.432903","0.553432"
"As Kh 9d","4","BB_FIRST","BB","8dQd","135.302","1","0","0.463045","-3.482161","0.463045"
"As Kh 9d","4","BB_FIRST","BB","8dKd","150.509","0.999892","0.000108","6.26148","6.12402","6.26146515432"
"As Kh 9d","4","BB_FIRST","BB","8dAd","119.702","0.99992","8E-05","29.2679","28.8988","29.267870472"
"As Kh 9d","4","BB_FIRST","BB","8h8s","160.22","1","0","0.90613","-2.30464","0.90613"
"As Kh 9d","4","BB_FIRST","BB","8h9h","156.09","0.996805","0.003195","2.46515","2.33066","2.46472030445"
"As Kh 9d","4","BB_FIRST","BB","8hTh","141.732","1","0","0.793993","-2.437912","0.793993"
"As Kh 9d","4","BB_FIRST","BB","8hJh","148.576","1","0","0.598301","-3.945671","0.598301"
"As Kh 9d","4","BB_FIRST","BB","8hQh","135.114","1","0","0.52343","-3.916515","0.52343"
"As Kh 9d","4","BB_FIRST","BB","8hAh","119.526","0.999995","5E-06","30.8665","30.4254","30.8664977945"
"As Kh 9d","4","BB_FIRST","BB","8s9s","156.189","0.999299","0.000701","2.70033","2.40039","2.70011974206"
"As Kh 9d","4","BB_FIRST","BB","8sTs","141.241","1","0","0.833599","-2.383947","0.833599"
"As Kh 9d","4","BB_FIRST","BB","8sJs","148.674","1","0","0.647867","-3.724127","0.647867"
"As Kh 9d","4","BB_FIRST","BB","8sQs","135.204","1","0","0.580597","-3.787376","0.580597"
"As Kh 9d","4","BB_FIRST","BB","8sKs","150.398","0.999885","0.000115","8.27481","8.13076","8.27479343425"
"As Kh 9d","4","BB_FIRST","BB","9c9h","158.934","0.995361","0.004639","142.572","141.907","142.56891506500003"
"As Kh 9d","4","BB_FIRST","BB","9c9s","158.934","0.993836","0.006164","143.348","142.388","143.34208256000002"
"As Kh 9d","4","BB_FIRST","BB","9cTc","129.648","0.999999","1E-06","1.60099","-0.320797","1.6009880782129997"
"As Kh 9d","4","BB_FIRST","BB","9cTd","6.26795","0.999721","0.000279","1.68237","0.174011","1.681949167839"
"As Kh 9d","4","BB_FIRST","BB","9cTh","6.26476","0.999846","0.000154","1.62984","0.022934","1.629592536476"
"As Kh 9d","4","BB_FIRST","BB","9cTs","6.23869","0.999884","0.000116","1.652","-0.032928","1.651804548352"
"As Kh 9d","4","BB_FIRST","BB","9cJc","137.116","1","0","1.4771","-0.534416","1.4771"
"As Kh 9d","4","BB_FIRST","BB","9cQc","119.164","1","0","1.5467","-0.263716","1.5467"
"As Kh 9d","4","BB_FIRST","BB","9cKc","146.734","0.998946","0.001054","69.1026","68.7059","69.102181878199985"
"As Kh 9d","4","BB_FIRST","BB","9cAc","147.041","1","0","81.8515","79.9041","81.8515"
"As Kh 9d","4","BB_FIRST","BB","9h9s","159.866","0.998575","0.001425","148.061","146.93","148.059388325"
"As Kh 9d","4","BB_FIRST","BB","9hTc","6.27669","0.999995","5E-06","1.63618","-0.360748","1.6361700153599998"
"As Kh 9d","4","BB_FIRST","BB","9hTd","6.30595","0.999644","0.000356","1.70764","0.090452","1.707064281072"
"As Kh 9d","4","BB_FIRST","BB","9hTh","130.973","0.994646","0.005354","2.21838","1.57523","2.2149365749"
"As Kh 9d","4","BB_FIRST","BB","9hTs","6.27669","0.999808","0.000192","1.67702","-0.076008","1.6766834186239998"
"As Kh 9d","4","BB_FIRST","BB","9hJh","137.962","0.994892","0.005108","1.97883","1.1772","1.97473527396"
"As Kh 9d","4","BB_FIRST","BB","9hQh","119.9","0.999","0.001","2.10594","1.49501","2.10532907"
"As Kh 9d","4","BB_FIRST","BB","9hAh","148.015","0.999976","2.4E-05","88.324","86.3803","88.3239533512"
"As Kh 9d","4","BB_FIRST","BB","9sTc","6.27669","0.999998","2E-06","1.63185","-0.471674","1.6318457929520005"
"As Kh 9d","4","BB_FIRST","BB","9sTd","6.30595","0.999786","0.000214","1.70353","0.005968","1.703166721732"
