flop_category,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,mean_raise_frequency,policy,bdfd_rule,bdfd_boards_present,no_bdfd_boards_present,bdfd_mean_continue_frequency,no_bdfd_mean_fold_frequency,mean_local_loss_bb,max_combo_loss_bb
[J-8]x con,Underpair,14,372,14819.060619999998,0.003119727324263039,0.8667202935090702,0.13015997397959184,C,False,0,0,,,0.00017415240964591746,0.01296211227999997
[7-4]x,Low pocket pair,6,36,147.36947999999995,1.0,0.0,0.0,F,False,0,0,,,0.0,0.0
[7-4]x,Air,20,2368,113631.48800899988,0.9012206756874814,0.09317045668511867,0.0056088639389237785,F,False,7,20,0.33822247222222224,0.9066028291362379,0.0076380200531181285,0.237721
[7-4]x,Gutshot,20,886,39470.75585800004,0.0628739134465904,0.4744916043983706,0.46263448420437364,C/R,False,20,20,0.999999999653032,0.09827559551295985,0.02550205877774417,0.4833845
[7-4]x,OESD,18,260,7501.384680999991,0.0,0.25653771052554536,0.7434622853926398,R,False,18,18,1.0,0.0,0.012338844084238201,0.5630400000000002
[7-4]x,Two pair+,20,252,5988.046262000002,0.0,0.10224035984428712,0.897759648652445,R,False,14,20,0.9999999999999999,0.0,0.003943622966896196,0.3451599999999999
[7-4]x,Third pair,16,51,2950.920699999999,8.333333333333334e-07,0.71822503125,0.2817741354166667,C,False,16,16,1.0,2.5e-06,0.0006696618264831174,0.00976646545700004
[7-4]x,Second pair,16,96,4186.45326,0.0,0.7558592187500001,0.2441407916666667,C,False,16,16,1.0000000156250002,0.0,0.00028856772928395526,0.010257302159999959
[7-4]x,Top pair,19,159,4828.623262000001,0.0,0.4591297412280701,0.5408702543859649,R/C,False,19,19,1.0000000065789476,0.0,0.0007406608258094636,0.12035499999999999
[7-4]x,Overpair,20,822,51393.5893,0.0,0.7007271581845239,0.2992728398809524,C,False,0,0,,,0.00012045300546595296,0.004808586880000121
[7-4]x,2 overcards + BDFD,20,1008,53748.69792000004,0.470017094688691,0.4014061554463774,0.12857675044784772,F/C,False,0,0,,,0.08303556374251217,0.5847800000000001
[7-4]x,Weak pair,3,36,257.59837999999996,0.2941843055555556,0.7058157500000001,0.0,C,False,0,0,,,0.0,0.0
[7-4]x,Underpair,3,36,902.6589100000001,0.0,0.9582951296296295,0.04170487037037037,C,False,0,0,,,1.563285603888653e-05,0.0005835144939999815
